CRASH_YEAR,CRASH_MONTH,BEAT_OF_OCCURRENCE,avg_age,avg_speed_limit,total_crashes,sum_injuries_total,sum_injuries_fatal,sum_injuries_incapacitating,sum_injuries_non_incapacitating,sum_injuries_reported_not_evident,sum_weather_category_clear,sum_weather_category_cloudy,sum_weather_category_rain,sum_weather_category_extreme,sum_weather_category_unknown,sum_lighting_category_daylight,sum_lighting_category_daylight.1,sum_lighting_category_night,sum_lighting_category_night.1,sum_lighting_category_unknown,sum_lighting_category_unknown.1,sum_roadway_surface_category_dry,sum_roadway_surface_category_wet,sum_roadway_surface_category_snow,sum_roadway_surface_category_ice,sum_roadway_surface_category_unknown,sum_road_defect_category_no_defects,sum_road_defect_category_bad,sum_road_defect_category_defect,sum_road_defect_category_debris,sum_road_defect_category_unknown,sum_damage_category_high,sum_damage_category_low,sum_damage_category_medium,sum_gender_unknown,sum_gender_female,sum_gender_male,sum_category_motorcycle,sum_category_off-road/specialized,sum_category_passenger vehicle,sum_category_public transport,sum_category_truck/commercial
2018,8,1532.0,37.254901960784316,28.235294117647058,17,10.0,1.0,3.0,1.0,5.0,16,0,1,0,0,12,12,5,5,0,0,15,2,0,0,0,13,0,1,0,3,12,2,3,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0
2018,8,1533.0,44.05714285714286,30.0,35,9.0,0.0,1.0,7.0,1.0,34,1,0,0,0,23,23,12,12,0,0,33,2,0,0,0,29,1,0,1,4,16,6,13,0.0,0.0,0.0,2.0,0.0,53.0,0.0,5.0
2018,8,1611.0,44.88888888888889,29.166666666666668,30,8.0,0.0,1.0,4.0,3.0,25,1,4,0,0,24,24,6,6,0,0,26,3,0,0,1,27,0,0,0,3,18,5,7,0.0,0.0,0.0,1.0,0.0,49.0,1.0,3.0
2018,8,1612.0,41.388888888888886,29.72222222222222,36,7.0,0.0,0.0,5.0,2.0,32,1,3,0,0,31,31,5,5,0,0,31,3,0,0,2,32,1,0,1,2,23,3,10,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0
2018,8,1613.0,45.91666666666667,30.178571428571427,28,7.0,0.0,0.0,3.0,4.0,23,1,3,0,1,24,24,3,3,1,1,23,4,0,0,1,23,0,0,1,4,19,1,8,0.0,0.0,0.0,0.0,0.0,51.0,0.0,2.0
2018,8,1614.0,41.55913978494623,27.903225806451612,31,2.0,0.0,0.0,1.0,1.0,28,1,1,0,1,22,22,8,8,1,1,27,2,0,0,2,26,0,0,1,4,21,3,7,0.0,0.0,0.0,0.0,0.0,56.0,0.0,3.0
2018,8,1621.0,40.4059829059829,29.615384615384617,39,6.0,0.0,1.0,2.0,3.0,29,1,3,0,6,30,30,5,5,4,4,30,3,0,0,6,29,0,0,2,8,19,6,14,0.0,0.0,0.0,0.0,0.0,71.0,0.0,3.0
2018,8,1622.0,41.405660377358494,29.90566037735849,53,14.0,0.0,0.0,8.0,6.0,43,2,4,1,3,43,43,7,7,3,3,43,5,0,0,5,43,0,0,1,9,40,4,9,0.0,0.0,0.0,0.0,0.0,102.0,0.0,1.0
2018,8,1623.0,45.10875706214689,29.406779661016948,59,7.0,0.0,0.0,5.0,2.0,51,1,3,0,4,46,46,10,10,3,3,53,2,0,0,4,51,0,0,2,6,37,6,16,0.0,0.0,0.0,1.0,0.0,98.0,2.0,5.0
2018,8,1624.0,40.47592592592593,28.88888888888889,45,10.0,0.0,0.0,4.0,6.0,34,1,6,0,4,37,37,7,7,1,1,33,6,0,0,6,39,1,0,0,5,24,8,13,0.0,0.0,0.0,0.0,0.0,72.0,0.0,5.0
2018,8,1631.0,43.230158730158735,29.166666666666668,42,11.0,0.0,0.0,3.0,8.0,30,3,8,0,1,32,32,9,9,1,1,32,9,0,0,1,39,0,1,0,2,27,5,10,0.0,0.0,0.0,0.0,0.0,79.0,0.0,2.0
2018,8,1632.0,42.86761904761905,28.571428571428573,35,9.0,0.0,1.0,6.0,2.0,26,1,6,0,2,25,25,9,9,1,1,24,8,0,0,3,32,0,0,0,3,24,4,7,0.0,0.0,0.0,1.0,0.0,71.0,0.0,1.0
2018,8,1633.0,42.875,29.5,40,15.0,0.0,3.0,7.0,5.0,39,0,0,0,1,29,29,11,11,0,0,36,2,0,0,2,38,0,0,0,2,31,4,5,0.0,0.0,0.0,2.0,0.0,71.0,0.0,0.0
2018,8,1634.0,37.05555555555556,29.72222222222222,18,6.0,0.0,1.0,4.0,1.0,15,1,2,0,0,13,13,5,5,0,0,15,3,0,0,0,18,0,0,0,0,12,1,5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2018,8,1651.0,41.375,25.0,8,0.0,0.0,0.0,0.0,0.0,6,0,1,0,1,5,5,3,3,0,0,6,1,0,0,1,7,0,0,0,1,2,1,5,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0
2018,8,1654.0,39.125,30.0,4,2.0,0.0,0.0,0.0,2.0,4,0,0,0,0,3,3,1,1,0,0,3,0,0,0,1,3,0,0,0,1,2,1,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2018,8,1711.0,48.59375,28.645833333333332,48,6.0,0.0,1.0,4.0,1.0,42,0,6,0,0,38,38,10,10,0,0,40,5,0,0,3,39,0,0,0,9,31,5,12,0.0,0.0,0.0,0.0,0.0,78.0,0.0,7.0
2018,8,1712.0,45.705882352941174,29.11764705882353,51,6.0,0.0,0.0,3.0,3.0,43,2,4,1,1,40,40,10,10,1,1,42,5,0,0,4,38,1,0,1,11,32,1,18,0.0,0.0,0.0,0.0,0.0,93.0,0.0,2.0
2018,8,1713.0,45.325,28.25,20,4.0,0.0,1.0,2.0,1.0,19,0,1,0,0,16,16,4,4,0,0,19,0,0,0,1,15,0,2,0,3,12,2,6,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0
2018,8,1722.0,44.2625,29.75,40,7.0,0.0,0.0,7.0,0.0,36,1,2,0,1,26,26,13,13,1,1,34,3,0,0,3,35,0,0,1,4,28,6,6,0.0,0.0,0.0,0.0,0.0,66.0,1.0,4.0
2018,8,1723.0,42.09756097560975,28.658536585365855,41,7.0,0.0,2.0,4.0,1.0,35,0,5,0,1,28,28,13,13,0,0,35,4,0,0,2,35,0,0,0,6,25,7,9,0.0,0.0,0.0,0.0,0.0,71.0,0.0,3.0
2018,8,1724.0,42.075,28.5,20,8.0,0.0,0.0,7.0,1.0,19,0,0,0,1,14,14,6,6,0,0,19,0,0,0,1,19,0,0,0,1,11,4,5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2018,8,1731.0,40.80208333333333,28.75,40,5.0,0.0,0.0,4.0,1.0,34,1,3,0,2,31,31,9,9,0,0,32,3,0,0,5,29,1,0,0,10,24,6,10,0.0,0.0,0.0,0.0,0.0,75.0,1.0,1.0
2018,8,1732.0,38.09183673469388,30.20408163265306,49,5.0,0.0,1.0,3.0,1.0,43,0,3,0,3,32,32,16,16,1,1,42,4,0,0,3,39,0,1,1,8,33,4,12,0.0,0.0,0.0,0.0,0.0,78.0,1.0,6.0
2018,8,1733.0,40.98717948717949,28.974358974358974,39,7.0,0.0,0.0,4.0,3.0,36,0,3,0,0,30,30,9,9,0,0,29,7,0,0,3,33,0,0,1,5,22,3,14,0.0,0.0,0.0,0.0,0.0,66.0,0.0,4.0
2018,8,1811.0,47.79710144927536,29.782608695652176,23,5.0,0.0,0.0,5.0,0.0,22,1,0,0,0,22,22,0,0,1,1,22,0,0,0,1,22,0,0,0,1,12,2,9,0.0,0.0,0.0,1.0,0.0,36.0,0.0,1.0
2018,8,1812.0,39.26315789473684,27.36842105263158,19,1.0,0.0,0.0,1.0,0.0,17,1,1,0,0,12,12,6,6,1,1,17,1,0,0,1,16,0,0,0,3,7,3,9,0.0,0.0,0.0,0.0,0.0,21.0,1.0,4.0
2018,8,1813.0,37.125,28.75,12,3.0,0.0,0.0,2.0,1.0,11,1,0,0,0,9,9,3,3,0,0,10,2,0,0,0,11,0,0,0,1,6,2,4,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0
2018,8,1814.0,42.833333333333336,32.976190476190474,42,4.0,0.0,0.0,3.0,1.0,34,2,3,0,3,34,34,6,6,2,2,32,6,0,0,4,38,0,0,0,4,24,6,12,0.0,0.0,0.0,0.0,0.0,72.0,1.0,1.0
2018,8,1821.0,47.594202898550726,29.782608695652176,23,3.0,0.0,0.0,2.0,1.0,19,0,4,0,0,15,15,8,8,0,0,19,4,0,0,0,22,0,0,0,1,8,5,10,0.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0
2018,8,1822.0,41.5,28.392857142857142,28,0.0,0.0,0.0,0.0,0.0,22,2,4,0,0,23,23,4,4,1,1,24,3,0,0,1,26,0,0,0,2,14,1,13,0.0,0.0,0.0,0.0,0.0,41.0,1.0,6.0
2018,8,1823.0,43.785714285714285,29.285714285714285,14,2.0,0.0,0.0,2.0,0.0,8,1,5,0,0,8,8,5,5,1,1,8,6,0,0,0,13,0,0,0,1,9,1,4,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0
2018,8,1824.0,37.94444444444444,32.604166666666664,48,7.0,0.0,1.0,5.0,1.0,37,3,7,0,1,35,35,11,11,2,2,35,10,0,0,3,41,0,0,0,7,28,8,12,0.0,0.0,0.0,1.0,0.0,75.0,2.0,3.0
2018,8,1831.0,40.79545454545455,29.65909090909091,88,13.0,0.0,2.0,7.0,4.0,75,4,7,0,2,57,57,28,28,3,3,74,9,0,0,5,79,0,0,0,9,41,24,23,0.0,0.0,0.0,0.0,0.0,143.0,3.0,6.0
2018,8,1832.0,40.31560283687943,30.0,47,11.0,0.0,0.0,8.0,3.0,41,1,5,0,0,35,35,12,12,0,0,41,5,0,0,1,45,0,0,0,2,20,6,21,0.0,0.0,0.0,0.0,0.0,77.0,1.0,4.0
2018,8,1833.0,42.583333333333336,31.20689655172414,58,16.0,0.0,1.0,11.0,4.0,49,5,3,0,1,42,42,15,15,1,1,49,6,0,0,3,54,0,0,0,4,29,11,18,0.0,0.0,0.0,1.0,0.0,87.0,9.0,4.0
2018,8,1834.0,43.04081632653061,29.897959183673468,147,36.0,0.0,2.0,12.0,22.0,132,5,8,0,2,108,108,37,37,2,2,131,11,0,0,5,130,0,1,2,14,76,25,46,0.0,0.0,0.0,0.0,0.0,253.0,10.0,8.0
2018,8,1911.0,43.0,28.548387096774192,31,5.0,0.0,0.0,1.0,4.0,27,2,2,0,0,25,25,5,5,1,1,28,2,0,0,1,27,0,0,1,3,15,7,9,0.0,0.0,0.0,0.0,0.0,47.0,3.0,2.0
2018,8,1912.0,44.65217391304348,29.782608695652176,23,2.0,0.0,0.0,0.0,2.0,20,1,1,0,1,19,19,3,3,1,1,20,1,0,0,2,20,0,0,0,3,11,3,9,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2.0
2018,8,1913.0,41.19047619047619,28.571428571428573,7,2.0,0.0,0.0,2.0,0.0,6,1,0,0,0,6,6,1,1,0,0,6,0,0,0,1,5,0,0,0,2,4,2,1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
2018,8,1914.0,37.6,27.666666666666668,15,1.0,0.0,0.0,1.0,0.0,12,1,1,0,1,10,10,4,4,1,1,13,1,0,0,1,11,0,0,0,4,6,4,5,0.0,0.0,0.0,1.0,0.0,23.0,0.0,1.0
2018,8,1915.0,37.625,30.0,24,4.0,0.0,0.0,2.0,2.0,20,2,2,0,0,18,18,6,6,0,0,17,4,0,0,3,16,0,0,0,8,12,6,6,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0
2018,8,1921.0,36.82142857142857,29.107142857142858,28,3.0,0.0,0.0,1.0,2.0,26,1,1,0,0,23,23,5,5,0,0,21,5,0,0,2,24,0,0,0,4,19,2,7,0.0,0.0,0.0,1.0,0.0,44.0,3.0,1.0
2018,8,1922.0,38.8735632183908,29.913793103448278,58,5.0,0.0,0.0,5.0,0.0,51,3,3,0,1,50,50,8,8,0,0,46,3,0,0,9,43,0,0,2,13,30,6,22,0.0,0.0,0.0,2.0,0.0,96.0,1.0,1.0
2018,8,1923.0,44.72727272727273,27.272727272727273,11,3.0,0.0,0.0,3.0,0.0,9,0,2,0,0,7,7,4,4,0,0,8,2,0,0,1,6,0,0,0,5,3,3,5,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0
2018,8,1924.0,35.1025641025641,27.5,26,5.0,0.0,1.0,3.0,1.0,25,0,1,0,0,16,16,10,10,0,0,19,4,0,0,3,22,0,0,0,4,7,7,12,0.0,0.0,0.0,1.0,0.0,43.0,0.0,2.0
2018,8,1925.0,41.205882352941174,31.07843137254902,51,12.0,0.0,1.0,8.0,3.0,47,1,1,0,2,40,40,10,10,1,1,39,2,0,0,10,37,0,1,0,13,27,6,18,0.0,0.0,0.0,3.0,0.0,83.0,5.0,2.0
2018,8,1931.0,40.346774193548384,25.64516129032258,31,2.0,0.0,0.0,2.0,0.0,28,2,1,0,0,26,26,5,5,0,0,28,2,0,0,1,29,0,0,0,2,17,3,11,0.0,0.0,0.0,0.0,0.0,56.0,1.0,4.0
2018,8,1932.0,43.53333333333333,27.5,20,3.0,0.0,2.0,1.0,0.0,19,0,0,0,1,16,16,4,4,0,0,16,0,0,0,4,14,0,0,0,6,12,2,6,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0
2018,8,1933.0,43.80769230769231,30.0,13,0.0,0.0,0.0,0.0,0.0,11,1,1,0,0,10,10,3,3,0,0,8,3,0,0,2,10,0,0,1,2,8,3,2,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0
2018,8,1934.0,42.890625,29.0625,32,3.0,0.0,1.0,1.0,1.0,27,2,3,0,0,24,24,8,8,0,0,25,4,0,0,3,24,0,0,0,8,17,6,9,0.0,0.0,0.0,0.0,0.0,51.0,1.0,4.0
2018,8,1935.0,43.43153153153153,29.45945945945946,37,15.0,0.0,4.0,7.0,4.0,33,2,0,0,2,26,26,10,10,1,1,30,3,0,0,4,26,0,0,0,11,18,5,14,0.0,0.0,0.0,3.0,0.0,63.0,1.0,0.0
2018,8,2011.0,39.43809523809524,27.714285714285715,35,3.0,0.0,0.0,2.0,1.0,29,0,5,0,1,27,27,8,8,0,0,27,6,0,0,2,31,0,0,0,4,22,5,8,0.0,0.0,0.0,0.0,0.0,57.0,1.0,1.0
2018,8,2012.0,41.68560606060606,29.09090909090909,44,9.0,0.0,1.0,5.0,3.0,33,3,5,1,2,36,36,8,8,0,0,32,7,0,0,5,32,0,0,1,11,31,4,9,0.0,0.0,0.0,1.0,0.0,67.0,2.0,6.0
2018,8,2013.0,43.32,29.0,25,6.0,0.0,0.0,6.0,0.0,20,1,4,0,0,23,23,2,2,0,0,21,4,0,0,0,21,0,0,0,4,16,4,5,0.0,0.0,0.0,0.0,0.0,43.0,0.0,3.0
2018,8,2022.0,41.10476190476191,32.285714285714285,35,7.0,0.0,0.0,7.0,0.0,32,0,3,0,0,25,25,10,10,0,0,28,5,0,0,2,29,0,2,0,4,16,5,14,0.0,0.0,0.0,1.0,0.0,67.0,0.0,3.0
2018,8,2023.0,42.8974358974359,31.923076923076923,13,7.0,0.0,4.0,3.0,0.0,11,0,0,0,2,11,11,2,2,0,0,11,0,0,0,2,12,0,0,0,1,6,2,5,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0
2018,8,2024.0,41.630434782608695,26.73913043478261,23,7.0,0.0,3.0,3.0,1.0,22,0,1,0,0,18,18,5,5,0,0,20,1,0,0,2,20,0,0,0,3,12,3,8,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0
2018,8,2031.0,46.5,27.272727272727273,22,5.0,0.0,0.0,4.0,1.0,20,2,0,0,0,20,20,2,2,0,0,20,1,0,0,1,19,0,0,0,3,12,4,6,0.0,0.0,0.0,1.0,0.0,30.0,2.0,4.0
2018,8,2032.0,40.57692307692308,26.153846153846153,13,2.0,0.0,0.0,2.0,0.0,13,0,0,0,0,11,11,2,2,0,0,12,1,0,0,0,11,0,0,0,2,6,1,6,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2018,8,2033.0,36.90625,28.4375,16,4.0,0.0,1.0,2.0,1.0,15,1,0,0,0,11,11,5,5,0,0,15,1,0,0,0,14,0,0,0,2,8,4,4,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0
2018,8,2211.0,40.895390070921984,28.93617021276596,47,17.0,0.0,0.0,14.0,3.0,41,2,2,0,2,36,36,11,11,0,0,44,2,0,0,1,44,0,0,0,3,31,9,7,0.0,0.0,0.0,0.0,0.0,83.0,1.0,2.0
2018,8,2212.0,45.15530303030303,28.522727272727273,44,8.0,0.0,1.0,1.0,6.0,39,2,3,0,0,39,39,5,5,0,0,41,3,0,0,0,39,0,0,1,4,28,5,11,0.0,0.0,0.0,1.0,0.0,77.0,0.0,2.0
2018,8,2213.0,47.82183908045977,27.93103448275862,29,4.0,0.0,1.0,1.0,2.0,27,0,2,0,0,26,26,3,3,0,0,26,3,0,0,0,27,1,0,0,1,13,7,9,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0
2018,8,2221.0,43.45614035087719,29.605263157894736,38,10.0,0.0,1.0,9.0,0.0,35,0,2,0,1,28,28,10,10,0,0,35,2,0,0,1,32,0,2,1,3,21,5,12,0.0,0.0,0.0,2.0,0.0,63.0,1.0,1.0
2018,8,2222.0,43.7,29.75,20,6.0,0.0,0.0,2.0,4.0,19,0,1,0,0,16,16,4,4,0,0,19,1,0,0,0,18,1,1,0,0,12,3,5,0.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0
2018,8,2223.0,39.44047619047619,29.404761904761905,42,10.0,0.0,1.0,4.0,5.0,39,1,2,0,0,31,31,11,11,0,0,39,3,0,0,0,38,0,0,0,4,22,3,17,0.0,0.0,0.0,0.0,0.0,67.0,0.0,4.0
2018,8,2232.0,42.32142857142857,28.392857142857142,28,5.0,0.0,2.0,2.0,1.0,25,1,2,0,0,22,22,6,6,0,0,25,2,0,0,1,27,0,0,0,1,20,2,6,0.0,0.0,0.0,1.0,0.0,45.0,1.0,1.0
2018,8,2233.0,46.09375,30.0,16,5.0,0.0,1.0,4.0,0.0,14,1,0,0,1,13,13,3,3,0,0,15,1,0,0,0,15,0,0,0,1,8,1,7,0.0,0.0,0.0,0.0,0.0,20.0,3.0,3.0
2018,8,2234.0,42.14583333333333,30.5,20,3.0,0.0,1.0,1.0,1.0,19,0,0,0,1,14,14,5,5,1,1,19,0,0,0,1,17,0,0,0,3,12,1,7,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0
2018,8,2411.0,41.74590163934426,28.60655737704918,61,4.0,0.0,0.0,4.0,0.0,59,2,0,0,0,49,49,12,12,0,0,57,2,0,0,2,54,1,1,0,5,30,4,27,0.0,0.0,0.0,0.0,0.0,109.0,1.0,3.0
2018,8,2412.0,37.674418604651166,26.86046511627907,43,4.0,0.0,1.0,3.0,0.0,37,2,3,0,1,35,35,8,8,0,0,35,5,0,0,3,35,0,0,0,8,23,7,13,0.0,0.0,0.0,0.0,0.0,73.0,1.0,2.0
2018,8,2413.0,42.80392156862745,27.794117647058822,68,5.0,0.0,0.0,4.0,1.0,57,1,5,1,4,51,51,14,14,3,3,58,6,0,0,4,56,0,0,0,12,36,8,24,0.0,0.0,0.0,1.0,0.0,106.0,4.0,3.0
2018,8,2422.0,39.0,27.647058823529413,17,3.0,0.0,1.0,1.0,1.0,13,0,3,0,1,12,12,5,5,0,0,13,3,0,0,1,15,0,0,0,2,6,1,10,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0
2018,8,2423.0,40.98148148148148,28.333333333333332,9,5.0,0.0,0.0,5.0,0.0,9,0,0,0,0,8,8,1,1,0,0,9,0,0,0,0,9,0,0,0,0,5,1,3,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2018,8,2424.0,41.083333333333336,28.055555555555557,18,4.0,0.0,0.0,4.0,0.0,15,0,1,0,2,10,10,6,6,2,2,15,1,0,0,2,12,0,0,2,4,10,3,5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
2018,8,2431.0,47.583333333333336,29.166666666666668,6,1.0,0.0,0.0,1.0,0.0,6,0,0,0,0,4,4,2,2,0,0,6,0,0,0,0,6,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2018,8,2432.0,34.85648148148148,29.444444444444443,36,3.0,0.0,1.0,2.0,0.0,29,3,4,0,0,28,28,8,8,0,0,30,6,0,0,0,31,0,1,0,4,18,3,15,0.0,0.0,0.0,0.0,0.0,64.0,1.0,3.0
2018,8,2433.0,44.11458333333333,28.5,40,7.0,0.0,0.0,6.0,1.0,36,1,3,0,0,33,33,7,7,0,0,36,3,0,0,1,33,1,1,0,5,16,6,18,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0
2018,8,2511.0,38.429292929292934,28.484848484848484,33,8.0,0.0,0.0,7.0,1.0,29,2,1,0,1,19,19,14,14,0,0,29,4,0,0,0,27,2,0,0,4,14,6,13,0.0,0.0,0.0,1.0,0.0,58.0,1.0,0.0
2018,8,2512.0,38.744897959183675,27.551020408163264,49,9.0,0.0,5.0,3.0,1.0,43,3,2,0,1,31,31,16,16,2,2,44,3,0,0,2,40,0,1,0,8,31,7,11,0.0,0.0,0.0,0.0,0.0,76.0,2.0,6.0
2018,8,2513.0,43.26282051282051,30.192307692307693,26,6.0,0.0,1.0,3.0,2.0,24,0,1,0,1,20,20,6,6,0,0,22,2,0,0,2,20,0,0,0,6,20,1,5,0.0,0.0,0.0,1.0,0.0,44.0,1.0,5.0
2018,8,2514.0,46.25,28.181818181818183,22,4.0,0.0,0.0,3.0,1.0,20,1,1,0,0,17,17,5,5,0,0,21,1,0,0,0,22,0,0,0,0,10,2,10,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2018,8,2515.0,38.58585858585858,27.87878787878788,33,6.0,0.0,0.0,1.0,5.0,30,1,1,0,1,24,24,8,8,1,1,25,2,0,0,6,23,0,0,0,10,19,1,13,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0
2018,8,2521.0,40.296875,28.125,32,8.0,0.0,1.0,4.0,3.0,25,1,5,0,1,17,17,14,14,1,1,22,7,0,0,3,26,1,1,0,4,14,5,13,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0
2018,8,2522.0,39.02272727272727,28.40909090909091,22,7.0,0.0,0.0,6.0,1.0,20,0,1,0,1,16,16,5,5,1,1,19,1,0,0,2,18,0,0,0,4,15,2,5,0.0,0.0,0.0,1.0,0.0,35.0,0.0,3.0
2018,8,2523.0,38.053763440860216,28.70967741935484,31,4.0,0.0,0.0,4.0,0.0,29,0,2,0,0,24,24,7,7,0,0,29,2,0,0,0,25,0,0,0,6,15,2,14,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0
2018,8,2524.0,40.13235294117647,29.705882352941178,34,10.0,0.0,1.0,9.0,0.0,33,1,0,0,0,24,24,10,10,0,0,34,0,0,0,0,30,1,0,0,3,19,1,14,0.0,0.0,0.0,2.0,0.0,55.0,1.0,3.0
2018,8,2525.0,32.23076923076923,28.846153846153847,13,1.0,0.0,0.0,1.0,0.0,12,1,0,0,0,7,7,6,6,0,0,12,0,0,0,1,13,0,0,0,0,9,1,3,0.0,0.0,0.0,1.0,0.0,21.0,1.0,1.0
2018,8,2531.0,40.75,25.27777777777778,18,4.0,1.0,0.0,3.0,0.0,16,0,2,0,0,11,11,7,7,0,0,15,1,0,0,2,16,0,0,0,2,6,5,7,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2018,8,2532.0,38.42857142857143,30.0,14,1.0,0.0,0.0,1.0,0.0,13,0,1,0,0,6,6,8,8,0,0,13,1,0,0,0,11,1,0,0,2,9,0,5,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0
2018,8,2533.0,40.32971014492754,28.152173913043477,46,9.0,0.0,0.0,7.0,2.0,36,2,5,0,3,34,34,10,10,2,2,37,6,0,0,3,36,0,1,3,6,23,5,18,0.0,0.0,0.0,0.0,0.0,73.0,1.0,4.0
2018,8,2534.0,36.82258064516129,29.677419354838708,31,4.0,0.0,0.0,3.0,1.0,29,0,2,0,0,22,22,9,9,0,0,26,3,0,0,2,27,0,1,1,2,18,1,12,0.0,0.0,0.0,0.0,0.0,54.0,0.0,2.0
2018,8,2535.0,42.595238095238095,28.095238095238095,21,8.0,0.0,0.0,6.0,2.0,17,1,1,0,2,14,14,5,5,2,2,18,1,0,0,2,17,0,0,0,4,14,1,6,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2018,9,111.0,43.90277777777778,30.13888888888889,36,7.0,0.0,0.0,3.0,4.0,30,1,4,0,1,24,24,10,10,2,2,31,4,0,0,1,33,0,0,0,3,24,8,4,0.0,0.0,0.0,1.0,0.0,52.0,4.0,4.0
2018,9,112.0,39.76470588235294,30.294117647058822,17,4.0,0.0,0.0,3.0,1.0,13,0,3,0,1,10,10,5,5,2,2,12,3,0,0,2,12,0,1,0,4,9,5,3,0.0,0.0,0.0,1.0,0.0,28.0,2.0,1.0
2018,9,113.0,43.951388888888886,30.208333333333332,24,2.0,0.0,0.0,2.0,0.0,22,1,1,0,0,19,19,5,5,0,0,22,2,0,0,0,22,0,0,0,2,17,3,4,0.0,0.0,0.0,0.0,0.0,38.0,2.0,5.0
2018,9,114.0,39.33213429256595,33.489208633093526,139,23.0,0.0,3.0,10.0,10.0,126,3,6,0,4,98,98,38,38,3,3,120,11,0,0,8,120,1,0,0,18,81,22,36,0.0,0.0,0.0,1.0,0.0,240.0,9.0,6.0
2018,9,121.0,39.46511627906977,30.11627906976744,43,8.0,0.0,1.0,3.0,4.0,39,1,3,0,0,33,33,10,10,0,0,39,4,0,0,0,40,0,0,0,3,26,6,11,0.0,0.0,0.0,0.0,0.0,61.0,7.0,6.0
2018,9,122.0,41.205357142857146,29.702380952380953,84,14.0,0.0,2.0,11.0,1.0,77,3,2,0,2,62,62,20,20,2,2,78,3,0,0,3,73,0,0,0,11,43,16,25,0.0,0.0,0.0,1.0,0.0,139.0,2.0,9.0
2018,9,123.0,41.367283950617285,28.796296296296298,54,10.0,3.0,2.0,3.0,2.0,46,0,7,0,1,34,34,20,20,0,0,43,9,0,0,2,47,1,0,0,6,33,5,16,0.0,0.0,0.0,0.0,0.0,86.0,2.0,5.0
2018,9,124.0,39.27777777777778,28.47222222222222,36,8.0,0.0,0.0,7.0,1.0,32,0,4,0,0,27,27,9,9,0,0,29,5,0,0,2,33,0,0,0,3,22,6,8,0.0,0.0,0.0,0.0,0.0,57.0,3.0,3.0
2018,9,131.0,42.848837209302324,29.069767441860463,43,8.0,0.0,1.0,5.0,2.0,40,0,2,0,1,33,33,10,10,0,0,37,5,0,0,1,36,0,0,0,7,22,14,7,0.0,0.0,0.0,0.0,0.0,63.0,3.0,3.0
2018,9,132.0,42.07751937984496,30.930232558139537,43,10.0,0.0,1.0,9.0,0.0,39,1,3,0,0,30,30,13,13,0,0,38,4,0,0,1,41,0,0,0,2,33,1,9,0.0,0.0,0.0,1.0,0.0,69.0,4.0,2.0
2018,9,133.0,40.104166666666664,31.041666666666668,24,6.0,0.0,1.0,5.0,0.0,19,2,3,0,0,16,16,8,8,0,0,20,4,0,0,0,23,0,0,0,1,14,4,6,0.0,0.0,0.0,1.0,0.0,38.0,2.0,1.0
2018,9,211.0,43.21333333333333,30.4,25,11.0,0.0,2.0,4.0,5.0,20,2,2,0,1,22,22,2,2,1,1,21,4,0,0,0,25,0,0,0,0,13,3,9,0.0,0.0,0.0,2.0,0.0,39.0,2.0,1.0
