Features,K,Score
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",7,0.20221751768462795
"('fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.20216584462569917
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.2021320027011585
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",10,0.20212186302681218
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",5,0.20206310310844483
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.20198832603590577
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",2,0.2019181301256006
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",3,0.20190548343970827
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.2018962956145251
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.20186573234502264
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.20185599830158985
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence')",5,0.20185531210560945
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.20183863406519198
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",4,0.20176877707472796
"('avg_age', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",9,0.20156788972912024
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",4,0.201442921208747
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",6,0.20143985664069405
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",7,0.2014354378020549
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.2011526042419008
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.20107314730468875
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",5,0.2010694690750031
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.2010613692751695
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.20106116512616323
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",3,0.2010503735728895
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.20100145235755337
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",6,0.2009331098352529
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.2008315727358085
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",8,0.20081829452617594
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",7,0.20081110795773432
"('avg_age', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",10,0.20080122029384728
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.20079454161838697
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.2007844273032296
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",2,0.20077151728315001
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.20076922998358376
"('avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.20075440933142832
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.20075030372652408
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'night_crash_rate')",6,0.20057833076860104
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",7,0.20052987031635094
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",2,0.20047590081654837
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",4,0.20044531235144514
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",7,0.20026215576728684
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",2,0.20021793116865938
"('severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.2002103190800935
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",4,0.20018566462837017
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate')",8,0.20013674597836414
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.20012187549430902
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.19997494864036658
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",8,0.19994136508889987
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",4,0.19979915832141898
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.1997902438909203
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",4,0.1997743697663632
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",8,0.19975952848795356
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.19974639503341945
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.1997321380299863
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.19967827192273846
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.19953373997544485
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",7,0.19951003191597885
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",5,0.1995070881500848
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.19948087807943155
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",3,0.19937691823738893
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.19937083607967646
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.19932818416891426
"('avg_weather_severity', 'fatality_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.19927895639821105
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate')",2,0.19925157939573598
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate')",9,0.19923931521291333
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.19923193641859804
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.19920988836946876
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'night_crash_rate')",3,0.19920763682507575
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.19919192297384258
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.19914339850770857
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",4,0.1990705246525383
"('avg_age', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.19902348422013658
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",6,0.19901552964270638
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.19899978280303265
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",5,0.19899188572961218
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.19898443100004348
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",4,0.1989126297729757
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate')",8,0.19889466530970729
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",10,0.19888590061378336
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",5,0.19870903178443014
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.19865353381721834
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",10,0.19863698313470268
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",4,0.1986158978725703
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",3,0.19860281787996345
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",4,0.19855357494135364
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",8,0.19853044383475202
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'avg_responsibility_score')",4,0.19849517359203017
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate')",4,0.1984853894194747
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",2,0.19848118765099793
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",3,0.198470401657228
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.19846200202388814
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",4,0.19845757761231184
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.1984043339971465
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.1983855853349259
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",10,0.19836489295260815
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",3,0.1983510296437114
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",4,0.19828789464828503
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",8,0.1982091133900335
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",4,0.19813940821084056
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.1980917149623067
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",8,0.19798211560791082
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.19795363779083197
"('fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.19789413734710046
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.1978495469775321
"('fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.19778533406548607
"('fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",3,0.19777655695196802
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",2,0.1977737332402345
"('avg_age', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.19774473386532243
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence')",8,0.19768919754754444
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",3,0.19768027678612948
"('avg_age', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",4,0.19767113694384755
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",7,0.1976648272013362
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",4,0.197640442387114
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",5,0.1975451156108362
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",6,0.19751902243206237
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",10,0.197380847172467
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate')",9,0.19736398387207973
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",10,0.19730805887428365
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",6,0.19728609410984407
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.19717189264286558
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.19713269114103923
"('avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",9,0.1970566373052489
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.19703438313803587
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.19698139846052923
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.19696811925945548
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",4,0.1969230628828133
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",3,0.1968597966066227
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",5,0.1968394940712889
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",5,0.19683313582940293
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate')",10,0.19682177570036222
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'avg_responsibility_score')",8,0.19678830132472416
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.1967690805026057
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",8,0.19674036142883405
