CRASH_YEAR,CRASH_MONTH,BEAT_OF_OCCURRENCE,avg_age,avg_speed_limit,total_crashes,sum_injuries_total,sum_injuries_fatal,sum_injuries_incapacitating,sum_injuries_non_incapacitating,sum_injuries_reported_not_evident,sum_weather_category_clear,sum_weather_category_cloudy,sum_weather_category_rain,sum_weather_category_extreme,sum_weather_category_unknown,sum_lighting_category_daylight,sum_lighting_category_night,sum_lighting_category_unknown,sum_roadway_surface_category_dry,sum_roadway_surface_category_wet,sum_roadway_surface_category_snow,sum_roadway_surface_category_ice,sum_roadway_surface_category_unknown,sum_road_defect_category_no_defects,sum_road_defect_category_bad,sum_road_defect_category_defect,sum_road_defect_category_debris,sum_road_defect_category_unknown,sum_damage_category_high,sum_damage_category_low,sum_damage_category_medium,sum_gender_unknown,sum_gender_female,sum_gender_male,sum_category_motorcycle,sum_category_off-road/specialized,sum_category_passenger vehicle,sum_category_public transport,sum_category_truck/commercial
2017,1,813.0,38.25,28.125,48,0.0,0.0,0.0,0.0,0.0,35,1,8,0,4,24,21,3,30,13,1,0,4,40,0,0,0,8,26,3,19,0.0,0.0,0.0,2.0,0.0,68.0,0.0,1.0
2017,1,814.0,42.404761904761905,30.227272727272727,22,1.0,0.0,0.0,0.0,1.0,14,1,5,2,0,9,13,0,11,11,0,0,0,19,0,0,0,3,14,2,6,0.0,0.0,0.0,1.0,0.0,36.0,0.0,4.0
2017,1,815.0,41.064516129032256,28.513513513513512,37,2.0,0.0,2.0,0.0,0.0,28,0,6,2,1,23,13,1,27,7,1,0,2,31,0,0,0,6,19,2,16,0.0,0.0,0.0,1.0,0.0,55.0,0.0,3.0
2017,1,821.0,40.37301587301587,28.0,25,0.0,0.0,0.0,0.0,0.0,19,3,2,1,0,15,10,0,21,3,0,1,0,24,0,0,0,1,15,1,9,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0
2017,1,822.0,34.05172413793103,27.857142857142858,35,1.0,0.0,0.0,0.0,1.0,26,2,6,1,0,18,17,0,23,10,1,1,0,32,0,0,0,3,19,3,13,0.0,0.0,0.0,0.0,0.0,51.0,0.0,2.0
2017,1,823.0,43.95,26.323529411764707,34,0.0,0.0,0.0,0.0,0.0,29,0,4,1,0,17,15,2,26,5,1,1,1,25,0,0,0,9,15,3,16,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0
2017,1,824.0,39.30555555555556,28.5,20,1.0,0.0,0.0,1.0,0.0,14,1,5,0,0,13,7,0,12,8,0,0,0,14,0,0,0,6,8,3,9,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0
2017,1,825.0,40.214285714285715,26.11111111111111,9,0.0,0.0,0.0,0.0,0.0,7,1,1,0,0,4,5,0,6,2,1,0,0,6,0,1,1,1,7,0,2,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2017,1,831.0,35.07142857142857,25.454545454545453,11,0.0,0.0,0.0,0.0,0.0,8,0,2,0,1,7,3,1,7,2,0,1,1,9,0,0,0,2,4,1,6,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2017,1,832.0,38.55555555555556,27.272727272727273,11,1.0,0.0,0.0,0.0,1.0,9,0,1,0,1,6,4,1,8,3,0,0,0,5,1,1,0,4,5,1,5,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2017,1,833.0,39.94117647058823,28.170731707317074,41,1.0,0.0,0.0,1.0,0.0,29,1,6,3,2,17,22,2,26,10,1,1,3,34,0,0,1,6,19,2,20,0.0,0.0,0.0,1.0,0.0,62.0,0.0,1.0
2017,1,834.0,41.53448275862069,29.35483870967742,31,2.0,0.0,0.0,0.0,2.0,21,1,6,2,1,15,16,0,19,6,1,2,3,27,0,0,0,4,14,1,16,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0
2017,1,835.0,39.84,28.75,28,1.0,0.0,0.0,1.0,0.0,15,3,6,1,3,12,15,1,14,8,1,3,2,16,7,1,0,4,10,5,13,0.0,0.0,0.0,1.0,0.0,35.0,0.0,2.0
2017,1,911.0,42.5,30.0,15,0.0,0.0,0.0,0.0,0.0,12,0,1,1,1,10,3,2,10,4,1,0,0,12,0,0,0,3,9,0,6,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2017,1,912.0,37.38461538461539,28.88888888888889,18,1.0,0.0,0.0,0.0,1.0,11,0,3,1,3,10,6,2,11,3,1,0,3,14,0,0,0,4,12,2,4,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0
2017,1,913.0,57.0,30.714285714285715,7,1.0,0.0,0.0,1.0,0.0,7,0,0,0,0,3,4,0,6,0,0,1,0,6,0,0,0,1,2,1,4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2017,1,914.0,42.026315789473685,25.681818181818183,22,0.0,0.0,0.0,0.0,0.0,13,1,6,0,2,15,6,1,13,7,0,0,2,11,0,0,0,11,12,4,6,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0
2017,1,915.0,42.5,29.5,10,0.0,0.0,0.0,0.0,0.0,6,0,2,0,2,3,5,2,7,2,0,0,1,6,0,0,0,4,5,1,4,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0
2017,1,921.0,37.55555555555556,30.25,20,0.0,0.0,0.0,0.0,0.0,17,0,1,1,1,12,6,2,17,1,1,0,1,13,0,0,0,7,14,1,5,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2017,1,922.0,38.473684210526315,28.863636363636363,22,0.0,0.0,0.0,0.0,0.0,14,2,4,1,1,17,5,0,13,6,0,0,3,18,0,0,0,4,10,4,8,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0
2017,1,923.0,36.77777777777778,27.5,18,0.0,0.0,0.0,0.0,0.0,13,3,2,0,0,9,9,0,13,4,0,1,0,12,0,0,0,6,8,1,9,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0
2017,1,924.0,38.75,30.0,7,0.0,0.0,0.0,0.0,0.0,5,0,2,0,0,5,2,0,5,2,0,0,0,5,0,0,0,2,3,1,3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2017,1,925.0,49.5,21.25,4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,2,0,2,0,0,0,2,2,0,0,0,2,4,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2017,1,931.0,29.5,30.0,5,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0,2,3,0,4,1,0,0,0,4,0,0,0,1,4,1,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2017,1,932.0,24.0,32.5,2,2.0,0.0,0.0,1.0,1.0,1,0,1,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,1,933.0,41.0,30.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2017,1,934.0,48.875,30.0,4,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,3,1,0,3,1,0,0,0,4,0,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
2017,1,935.0,51.8,30.0,5,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,4,1,0,5,0,0,0,0,5,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2017,1,1011.0,44.25,27.142857142857142,7,1.0,0.0,0.0,1.0,0.0,5,0,0,0,2,3,4,0,4,0,0,2,1,6,0,0,0,1,2,1,4,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2017,1,1012.0,38.0,27.0,5,0.0,0.0,0.0,0.0,0.0,4,0,0,1,0,2,3,0,3,1,0,1,0,3,0,0,0,2,5,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2017,1,1013.0,44.5,26.666666666666668,15,1.0,0.0,0.0,0.0,1.0,9,1,5,0,0,9,6,0,8,7,0,0,0,11,1,0,1,2,6,2,7,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0
2017,1,1014.0,34.1,28.333333333333332,9,0.0,0.0,0.0,0.0,0.0,7,0,1,0,1,7,1,1,6,2,0,0,1,8,0,0,0,1,5,2,2,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0
2017,1,1021.0,56.5,30.0,2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2017,1,1022.0,35.68518518518519,28.0,10,0.0,0.0,0.0,0.0,0.0,4,3,2,0,1,4,5,1,4,4,0,1,1,9,0,0,0,1,5,1,4,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0
2017,1,1023.0,58.0,28.125,8,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,4,4,0,7,1,0,0,0,8,0,0,0,0,6,0,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
2017,1,1024.0,29.25,27.77777777777778,9,0.0,0.0,0.0,0.0,0.0,7,0,0,0,2,3,4,2,6,1,0,0,2,5,1,0,0,3,2,2,5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2017,1,1031.0,37.75,29.642857142857142,14,3.0,0.0,0.0,3.0,0.0,11,1,2,0,0,5,9,0,10,3,0,0,1,12,0,0,0,2,7,0,7,0.0,0.0,0.0,1.0,0.0,21.0,0.0,1.0
2017,1,1032.0,45.2,28.571428571428573,7,0.0,0.0,0.0,0.0,0.0,2,0,2,0,3,5,2,0,4,0,0,0,3,6,1,0,0,0,2,0,5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2017,1,1033.0,43.04545454545455,27.333333333333332,15,1.0,0.0,1.0,0.0,0.0,10,3,0,0,2,11,3,1,8,3,0,1,3,10,0,0,0,5,10,2,3,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
2017,1,1034.0,38.27777777777778,29.545454545454547,11,0.0,0.0,0.0,0.0,0.0,7,0,3,0,1,6,4,1,7,2,0,1,1,10,0,0,0,1,8,0,3,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
2017,1,1111.0,40.111111111111114,29.772727272727273,22,1.0,0.0,0.0,1.0,0.0,17,1,2,0,2,11,10,1,17,3,0,0,2,16,1,0,0,5,9,6,7,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0
2017,1,1112.0,39.125,28.333333333333332,12,4.0,0.0,0.0,3.0,1.0,5,0,4,1,2,4,7,1,6,5,0,1,0,10,0,0,0,2,4,3,5,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2017,1,1113.0,48.56666666666667,29.166666666666668,18,3.0,0.0,0.0,1.0,2.0,15,0,3,0,0,10,8,0,14,4,0,0,0,16,0,0,0,2,8,5,5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2017,1,1114.0,33.642857142857146,30.0,11,3.0,0.0,0.0,3.0,0.0,6,1,2,0,2,4,6,1,7,2,0,0,2,8,0,0,0,3,4,4,3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2017,1,1115.0,35.166666666666664,28.75,4,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,3,1,0,2,2,0,0,0,4,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2017,1,1121.0,42.5,29.615384615384617,13,0.0,0.0,0.0,0.0,0.0,9,0,3,0,1,8,5,0,9,3,0,0,1,12,0,0,0,1,6,2,5,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2017,1,1122.0,35.333333333333336,26.53846153846154,13,0.0,0.0,0.0,0.0,0.0,9,1,1,1,1,8,5,0,6,3,1,2,1,10,0,0,0,3,3,5,5,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2017,1,1123.0,45.25,30.0,5,0.0,0.0,0.0,0.0,0.0,3,0,1,1,0,1,4,0,2,2,0,0,1,4,0,0,0,1,3,0,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2017,1,1124.0,46.9,30.0,6,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,3,3,0,5,1,0,0,0,4,0,0,0,2,3,2,1,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
2017,1,1125.0,44.333333333333336,30.0,5,0.0,0.0,0.0,0.0,0.0,3,1,0,1,0,3,2,0,5,0,0,0,0,5,0,0,0,0,1,3,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2017,1,1131.0,30.40909090909091,30.0,15,0.0,0.0,0.0,0.0,0.0,9,1,2,1,2,5,6,4,8,3,1,0,3,10,0,0,0,5,9,1,5,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0
2017,1,1132.0,47.333333333333336,28.75,4,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,3,1,0,2,1,0,1,0,4,0,0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2017,1,1133.0,44.4375,27.857142857142858,14,2.0,0.0,0.0,2.0,0.0,11,1,1,1,0,4,10,0,9,4,1,0,0,14,0,0,0,0,9,4,1,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2017,1,1134.0,25.625,25.714285714285715,7,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0,1,5,1,5,2,0,0,0,6,0,0,0,1,4,1,2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2017,1,1135.0,38.0,30.0,12,1.0,0.0,0.0,0.0,1.0,8,0,1,2,1,5,6,1,6,5,0,1,0,11,0,0,0,1,4,2,6,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0
2017,1,1211.0,34.25,26.0,10,0.0,0.0,0.0,0.0,0.0,9,0,0,0,1,5,4,1,8,0,0,1,1,9,0,0,0,1,7,0,3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
2017,1,1212.0,37.738095238095234,29.5,10,2.0,0.0,0.0,1.0,1.0,7,1,2,0,0,6,4,0,8,2,0,0,0,10,0,0,0,0,8,1,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2017,1,1213.0,40.3,28.333333333333332,12,0.0,0.0,0.0,0.0,0.0,8,2,2,0,0,7,5,0,8,4,0,0,0,11,1,0,0,0,6,2,4,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2017,1,1214.0,42.306451612903224,28.823529411764707,34,2.0,0.0,1.0,1.0,0.0,26,0,6,1,1,19,15,0,24,8,0,0,2,29,1,0,0,4,24,2,8,0.0,0.0,0.0,0.0,0.0,53.0,1.0,2.0
2017,1,1215.0,41.9375,30.0,13,4.0,1.0,3.0,0.0,0.0,7,0,4,0,2,7,6,0,8,4,0,0,1,11,0,0,0,2,6,0,7,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0
2017,1,1221.0,40.208333333333336,28.214285714285715,14,2.0,0.0,0.0,0.0,2.0,12,0,2,0,0,8,6,0,6,6,0,0,2,11,1,0,0,2,8,3,3,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0
2017,1,1222.0,38.90625,28.055555555555557,18,5.0,0.0,4.0,1.0,0.0,9,3,4,0,2,12,5,1,8,7,1,0,2,12,0,0,0,6,8,6,4,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2017,1,1223.0,37.3,30.357142857142858,14,0.0,0.0,0.0,0.0,0.0,11,0,0,2,1,5,9,0,9,4,0,0,1,11,1,0,0,2,8,2,4,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
2017,1,1224.0,41.72222222222222,28.2,25,5.0,0.0,1.0,4.0,0.0,21,1,1,1,1,15,10,0,18,5,1,0,1,24,0,0,0,1,15,7,3,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0
2017,1,1225.0,35.63636363636363,30.0,11,1.0,0.0,1.0,0.0,0.0,7,2,2,0,0,7,4,0,7,4,0,0,0,9,0,0,0,2,6,2,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
2017,1,1231.0,38.95454545454545,28.4,25,1.0,0.0,0.0,1.0,0.0,19,1,2,2,1,18,6,1,17,5,0,2,1,22,0,0,0,3,16,4,5,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2.0
2017,1,1232.0,40.75,29.86842105263158,38,6.0,0.0,1.0,3.0,2.0,24,3,10,1,0,24,13,1,23,13,0,1,1,36,0,0,0,2,24,9,5,0.0,0.0,0.0,0.0,0.0,58.0,0.0,2.0
2017,1,1233.0,40.083333333333336,27.727272727272727,22,3.0,0.0,0.0,3.0,0.0,18,1,2,1,0,14,8,0,18,3,0,1,0,20,0,1,0,1,13,4,5,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0
2017,1,1234.0,42.357142857142854,29.72222222222222,18,0.0,0.0,0.0,0.0,0.0,9,4,2,2,1,14,4,0,11,3,2,1,1,16,0,0,0,2,9,3,6,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0
2017,1,1235.0,40.83333333333333,28.75,28,1.0,0.0,0.0,1.0,0.0,18,3,6,1,0,14,13,1,16,9,1,1,1,23,1,0,0,4,17,3,8,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0
2017,1,1411.0,37.25,27.1875,16,1.0,0.0,0.0,0.0,1.0,12,0,3,1,0,8,8,0,12,3,0,0,1,15,0,0,0,1,12,0,4,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0
2017,1,1412.0,37.75,29.444444444444443,9,0.0,0.0,0.0,0.0,0.0,4,0,3,0,2,5,4,0,4,3,0,0,2,7,0,0,0,2,4,1,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2017,1,1413.0,41.708333333333336,28.333333333333332,12,2.0,0.0,0.0,0.0,2.0,11,0,0,1,0,9,3,0,11,0,0,1,0,11,0,0,0,1,6,2,4,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2017,1,1414.0,35.53846153846154,29.642857142857142,14,1.0,0.0,1.0,0.0,0.0,10,0,2,1,1,3,11,0,10,2,1,0,1,13,0,0,0,1,10,1,3,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0
2017,1,1421.0,39.333333333333336,28.75,4,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,3,1,0,2,2,0,0,0,3,0,0,0,1,2,0,2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2017,1,1422.0,53.333333333333336,27.307692307692307,13,0.0,0.0,0.0,0.0,0.0,11,1,1,0,0,10,3,0,9,4,0,0,0,12,0,0,0,1,8,2,3,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2017,1,1423.0,34.875,27.5,6,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0,2,4,0,5,0,0,1,0,5,0,0,0,1,5,0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2017,1,1424.0,38.19047619047619,29.6,25,2.0,0.0,0.0,1.0,1.0,19,0,4,1,1,7,17,1,15,7,0,2,1,23,0,0,0,2,21,1,3,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0
2017,1,1431.0,42.1,29.0,10,0.0,0.0,0.0,0.0,0.0,6,2,1,0,1,5,5,0,5,4,0,0,1,7,1,0,0,2,4,2,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
2017,1,1432.0,40.39473684210526,28.333333333333332,21,2.0,0.0,0.0,0.0,2.0,15,0,5,0,1,11,10,0,13,7,0,0,1,18,0,0,0,3,13,0,8,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0
2017,1,1433.0,38.69444444444444,30.0,24,1.0,0.0,0.0,0.0,1.0,18,1,0,2,3,11,12,1,14,5,0,2,3,18,1,0,0,5,14,2,8,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
2017,1,1434.0,39.31818181818182,30.0,12,1.0,0.0,0.0,1.0,0.0,8,0,2,1,1,8,3,1,8,2,0,1,1,10,0,0,0,2,7,1,4,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2017,1,1511.0,56.25,29.09090909090909,11,0.0,0.0,0.0,0.0,0.0,8,0,1,0,2,5,5,1,6,2,0,0,3,9,0,0,0,2,5,1,5,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0
2017,1,1512.0,37.1875,29.444444444444443,9,1.0,0.0,0.0,0.0,1.0,8,0,1,0,0,6,3,0,6,3,0,0,0,7,0,0,0,2,4,2,3,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
2017,1,1513.0,36.964285714285715,28.88888888888889,18,1.0,0.0,0.0,1.0,0.0,13,2,1,0,2,8,9,1,15,2,0,0,1,16,0,0,0,2,12,1,5,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0
2017,1,1522.0,45.026315789473685,28.46153846153846,26,5.0,0.0,0.0,3.0,2.0,20,1,5,0,0,16,10,0,18,6,0,0,2,18,0,0,0,8,12,6,8,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2017,1,1523.0,34.0625,29.545454545454547,11,1.0,0.0,0.0,1.0,0.0,10,1,0,0,0,7,4,0,11,0,0,0,0,11,0,0,0,0,7,1,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2017,1,1524.0,38.92857142857143,28.5,10,0.0,0.0,0.0,0.0,0.0,6,1,2,1,0,9,1,0,5,3,0,2,0,9,0,0,0,1,5,2,3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0
2017,1,1531.0,42.5,27.5,12,1.0,0.0,0.0,1.0,0.0,10,0,2,0,0,6,6,0,8,3,1,0,0,12,0,0,0,0,5,2,5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2017,1,1532.0,39.77777777777778,28.636363636363637,11,1.0,0.0,0.0,0.0,1.0,10,1,0,0,0,5,5,1,8,2,0,0,1,9,0,0,0,2,7,2,2,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2017,1,1533.0,38.69230769230769,30.0,18,2.0,0.0,0.0,2.0,0.0,12,4,2,0,0,12,6,0,10,5,0,2,1,14,1,0,0,3,10,5,3,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0
2017,1,1611.0,41.833333333333336,28.928571428571427,14,0.0,0.0,0.0,0.0,0.0,12,0,2,0,0,7,7,0,10,3,0,1,0,13,1,0,0,0,9,1,4,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0
2017,1,1612.0,53.34722222222222,28.46153846153846,13,0.0,0.0,0.0,0.0,0.0,9,1,0,1,2,8,3,2,8,3,0,0,2,11,0,0,0,2,7,1,5,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0
2017,1,1613.0,35.1,30.0,11,2.0,0.0,0.0,0.0,2.0,8,0,3,0,0,5,6,0,8,3,0,0,0,10,0,0,0,1,7,2,2,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2017,1,1614.0,41.041666666666664,26.785714285714285,14,0.0,0.0,0.0,0.0,0.0,6,1,4,1,2,8,4,2,5,7,0,0,2,12,0,0,0,2,11,1,2,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2017,1,1621.0,41.3,28.4375,16,0.0,0.0,0.0,0.0,0.0,11,0,3,1,1,8,7,1,10,5,0,0,1,11,1,0,0,4,14,1,1,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0
2017,1,1622.0,39.99166666666667,29.130434782608695,23,0.0,0.0,0.0,0.0,0.0,18,1,3,1,0,13,9,1,18,3,0,1,1,22,0,0,0,1,14,0,9,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0
2017,1,1623.0,44.97222222222222,31.2,25,0.0,0.0,0.0,0.0,0.0,18,0,6,0,1,13,11,1,15,9,0,0,1,24,1,0,0,0,17,3,5,0.0,0.0,0.0,0.0,0.0,27.0,0.0,4.0
2017,1,1624.0,39.333333333333336,26.0,10,1.0,0.0,0.0,0.0,1.0,7,0,2,0,1,6,3,1,6,2,0,0,2,7,1,0,0,2,3,2,5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2017,1,1631.0,40.388888888888886,29.565217391304348,23,0.0,0.0,0.0,0.0,0.0,17,2,2,2,0,12,9,2,15,8,0,0,0,21,1,0,0,1,12,1,10,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2017,1,1632.0,46.27777777777778,27.941176470588236,17,1.0,0.0,0.0,0.0,1.0,8,1,2,2,4,7,6,4,6,4,1,3,3,12,0,0,0,5,12,1,4,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0
2017,1,1633.0,44.125,27.5,12,1.0,0.0,0.0,0.0,1.0,7,2,0,2,1,10,1,1,9,1,0,1,1,12,0,0,0,0,6,1,5,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2017,1,1634.0,38.30769230769231,29.41176470588235,17,0.0,0.0,0.0,0.0,0.0,11,1,4,0,1,8,8,1,10,4,0,2,1,15,0,0,0,2,10,2,5,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0
2017,1,1654.0,46.0,30.0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2017,1,1711.0,44.88095238095239,27.75862068965517,29,1.0,0.0,0.0,0.0,1.0,24,0,5,0,0,22,6,1,22,5,0,0,2,18,4,0,0,7,11,5,13,0.0,0.0,0.0,0.0,1.0,49.0,0.0,2.0
2017,1,1712.0,35.54385964912281,30.454545454545453,22,3.0,0.0,0.0,2.0,1.0,17,1,2,1,1,11,11,0,17,2,2,0,1,22,0,0,0,0,14,2,6,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0
2017,1,1713.0,42.2,29.285714285714285,7,0.0,0.0,0.0,0.0,0.0,6,0,0,0,1,1,5,1,5,1,0,0,1,6,0,0,0,1,3,2,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
2017,1,1722.0,42.03174603174603,31.041666666666668,24,1.0,0.0,0.0,0.0,1.0,20,0,3,0,1,10,13,1,20,3,0,0,1,22,1,0,0,1,15,3,6,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
2017,1,1723.0,35.40625,27.61904761904762,21,2.0,0.0,0.0,2.0,0.0,12,1,4,1,3,8,12,1,11,7,0,0,3,15,2,0,0,4,11,2,8,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0
2017,1,1724.0,36.041666666666664,29.41176470588235,17,3.0,0.0,0.0,0.0,3.0,13,0,1,0,3,10,5,2,12,1,0,0,4,10,0,0,0,7,11,2,4,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0
2017,1,1731.0,41.13888888888889,28.46153846153846,13,0.0,0.0,0.0,0.0,0.0,9,0,3,0,1,4,8,1,7,3,0,0,3,8,0,0,0,5,9,0,4,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2017,1,1732.0,45.791666666666664,29.642857142857142,14,0.0,0.0,0.0,0.0,0.0,8,0,1,1,4,5,6,3,7,3,0,0,4,10,0,0,0,4,6,1,7,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2017,1,1733.0,38.404761904761905,29.0,20,2.0,0.0,1.0,0.0,1.0,14,1,1,1,3,9,10,1,12,2,1,2,3,15,0,0,0,5,16,2,2,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
2017,1,1811.0,41.30769230769231,30.714285714285715,14,0.0,0.0,0.0,0.0,0.0,10,1,1,0,2,9,5,0,10,1,0,0,3,9,0,0,0,5,10,2,2,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
